RTSW web plot data - created 2021-03-24 12:05:38
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2021-03-24T10:10:00
End:   2021-03-24T10:10:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: highres
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2021-03-24 10:10:00      1      5.02     -0.97      2.45     -4.27    111.50    -58.29      3.80    416.40     66213 
2021-03-24 10:10:01      1      5.08     -0.98      2.44     -4.34    111.88    -58.84    -99999    -99999    -99999 
2021-03-24 10:10:02      1      5.06     -0.96      2.47     -4.31    111.33    -58.40    -99999    -99999    -99999 
2021-03-24 10:10:03      1      5.08     -1.02      2.54     -4.27    111.84    -57.32    -99999    -99999    -99999 
2021-03-24 10:10:04      1      5.10     -1.05      2.52     -4.30    112.55    -57.58    -99999    -99999    -99999 
2021-03-24 10:10:05      1      5.11     -1.01      2.42     -4.39    112.67    -59.11    -99999    -99999    -99999 
2021-03-24 10:10:06      1      5.08     -0.96      2.38     -4.38    111.88    -59.65    -99999    -99999    -99999 
2021-03-24 10:10:07      1      5.07     -0.97      2.34     -4.39    112.52    -60.01    -99999    -99999    -99999 
2021-03-24 10:10:08      1      5.07     -0.87      2.25     -4.46    111.27    -61.61    -99999    -99999    -99999 
2021-03-24 10:10:09      1      5.12     -1.00      2.44     -4.38    112.23    -59.02    -99999    -99999    -99999 
2021-03-24 10:10:10      1      5.15     -0.99      2.51     -4.39    111.42    -58.45    -99999    -99999    -99999 
2021-03-24 10:10:11      1      5.15     -0.99      2.43     -4.43    112.20    -59.34    -99999    -99999    -99999 
2021-03-24 10:10:12      1      5.12     -0.95      2.35     -4.45    112.08    -60.32    -99999    -99999    -99999 
2021-03-24 10:10:13      1      5.10     -1.02      2.39     -4.39    113.18    -59.38    -99999    -99999    -99999 
2021-03-24 10:10:14      1      5.11     -0.99      2.38     -4.42    112.48    -59.69    -99999    -99999    -99999 
2021-03-24 10:10:15      1      5.18     -1.07      2.49     -4.41    113.18    -58.47    -99999    -99999    -99999 
2021-03-24 10:10:16      1      5.16     -1.07      2.50     -4.38    113.23    -58.15    -99999    -99999    -99999 
2021-03-24 10:10:17      1      5.19     -1.10      2.51     -4.41    113.61    -58.17    -99999    -99999    -99999 
2021-03-24 10:10:18      1      5.18     -1.06      2.55     -4.38    112.60    -57.74    -99999    -99999    -99999 
2021-03-24 10:10:19      1      5.17     -1.09      2.55     -4.36    113.27    -57.59    -99999    -99999    -99999 
2021-03-24 10:10:20      1      5.16     -1.07      2.54     -4.37    112.82    -57.73      3.38    420.30     66738 
2021-03-24 10:10:21      1      5.17     -1.05      2.51     -4.39    112.72    -58.18    -99999    -99999    -99999 
2021-03-24 10:10:22      1      5.17     -1.09      2.51     -4.39    113.55    -58.08    -99999    -99999    -99999 
2021-03-24 10:10:23      1      5.16     -1.12      2.47     -4.39    114.41    -58.25    -99999    -99999    -99999 
2021-03-24 10:10:24      1      5.18     -1.09      2.48     -4.41    113.75    -58.40    -99999    -99999    -99999 
2021-03-24 10:10:25      1      5.22     -1.11      2.51     -4.44    113.95    -58.30    -99999    -99999    -99999 
2021-03-24 10:10:26      1      5.19     -1.02      2.53     -4.42    112.04    -58.32    -99999    -99999    -99999 
2021-03-24 10:10:27      1      5.19     -1.04      2.53     -4.41    112.46    -58.17    -99999    -99999    -99999 
2021-03-24 10:10:28      1      5.18     -1.04      2.48     -4.43    112.84    -58.72    -99999    -99999    -99999 
2021-03-24 10:10:29      1      5.12     -1.02      2.37     -4.42    113.37    -59.71    -99999    -99999    -99999 
2021-03-24 10:10:30      1      5.16     -1.04      2.47     -4.41    112.85    -58.74    -99999    -99999    -99999 
2021-03-24 10:10:31      1      5.14     -1.04      2.43     -4.41    113.19    -59.11    -99999    -99999    -99999 
2021-03-24 10:10:32      1      5.14     -1.03      2.44     -4.41    112.89    -59.03    -99999    -99999    -99999 
2021-03-24 10:10:33      1      5.15     -1.02      2.45     -4.42    112.64    -59.05    -99999    -99999    -99999 
2021-03-24 10:10:34      1      5.16     -1.09      2.48     -4.39    113.82    -58.36    -99999    -99999    -99999 
2021-03-24 10:10:35      1      5.16     -1.07      2.45     -4.41    113.64    -58.75    -99999    -99999    -99999 
2021-03-24 10:10:36      1      5.18     -1.11      2.48     -4.41    114.00    -58.33    -99999    -99999    -99999 
2021-03-24 10:10:37      1      5.14     -1.07      2.49     -4.37    113.25    -58.24    -99999    -99999    -99999 
2021-03-24 10:10:38      1      5.12     -1.04      2.47     -4.37    112.86    -58.51    -99999    -99999    -99999 
2021-03-24 10:10:39      1      5.13     -1.10      2.44     -4.38    114.30    -58.56    -99999    -99999    -99999 
2021-03-24 10:10:40      1      5.13     -1.17      2.43     -4.37    115.81    -58.34      3.64    420.20     73334 
2021-03-24 10:10:41      1      5.16     -1.13      2.48     -4.38    114.46    -58.13    -99999    -99999    -99999 
2021-03-24 10:10:42      1      5.13     -1.12      2.48     -4.36    114.39    -58.00    -99999    -99999    -99999 
2021-03-24 10:10:43      1      5.10     -1.15      2.42     -4.33    115.38    -58.29    -99999    -99999    -99999 
2021-03-24 10:10:44      1      5.10     -1.20      2.44     -4.32    116.08    -57.80    -99999    -99999    -99999 
2021-03-24 10:10:45      1      5.11     -1.27      2.47     -4.29    117.18    -57.05    -99999    -99999    -99999 
2021-03-24 10:10:46      1      5.14     -1.22      2.47     -4.34    116.36    -57.59    -99999    -99999    -99999 
2021-03-24 10:10:47      1      5.09     -1.21      2.44     -4.30    116.38    -57.68    -99999    -99999    -99999 
2021-03-24 10:10:48      1      5.10     -1.28      2.41     -4.31    117.93    -57.67    -99999    -99999    -99999 
2021-03-24 10:10:49      1      5.12     -1.34      2.43     -4.31    118.93    -57.18    -99999    -99999    -99999 
2021-03-24 10:10:50      1      5.13     -1.36      2.47     -4.29    118.78    -56.69    -99999    -99999    -99999 
2021-03-24 10:10:51      1      5.15     -1.39      2.49     -4.29    119.11    -56.42    -99999    -99999    -99999 
2021-03-24 10:10:52      1      5.16     -1.39      2.50     -4.29    119.06    -56.29    -99999    -99999    -99999 
2021-03-24 10:10:53      1      5.19     -1.42      2.47     -4.33    119.89    -56.66    -99999    -99999    -99999 
2021-03-24 10:10:54      1      5.17     -1.38      2.45     -4.34    119.35    -57.06    -99999    -99999    -99999 
2021-03-24 10:10:55      1      5.15     -1.34      2.43     -4.34    118.81    -57.42    -99999    -99999    -99999 
2021-03-24 10:10:56      1      5.15     -1.33      2.40     -4.36    118.92    -57.80    -99999    -99999    -99999 
2021-03-24 10:10:57      1      5.15     -1.37      2.42     -4.33    119.43    -57.29    -99999    -99999    -99999 
2021-03-24 10:10:58      1      5.19     -1.42      2.46     -4.34    119.94    -56.82    -99999    -99999    -99999 
2021-03-24 10:10:59      1      5.17     -1.39      2.46     -4.33    119.41    -56.91    -99999    -99999    -99999 
2021-03-24 10:11:00      1      5.13     -1.35      2.46     -4.29    118.68    -56.78      3.53    420.10     73814 
2021-03-24 10:11:01      1      5.11     -1.32      2.43     -4.30    118.52    -57.25    -99999    -99999    -99999 
2021-03-24 10:11:02      1      5.09     -1.32      2.38     -4.30    119.09    -57.69    -99999    -99999    -99999 
2021-03-24 10:11:03      1      5.11     -1.34      2.37     -4.33    119.52    -57.85    -99999    -99999    -99999 
2021-03-24 10:11:04      1      5.13     -1.34      2.40     -4.34    119.21    -57.63    -99999    -99999    -99999 
2021-03-24 10:11:05      1      5.11     -1.34      2.36     -4.33    119.55    -57.88    -99999    -99999    -99999 
2021-03-24 10:11:06      1      5.18     -1.39      2.42     -4.36    119.77    -57.34    -99999    -99999    -99999 
2021-03-24 10:11:07      1      5.14     -1.40      2.43     -4.31    120.04    -56.93    -99999    -99999    -99999 
2021-03-24 10:11:08      1      5.12     -1.33      2.44     -4.30    118.62    -57.15    -99999    -99999    -99999 
2021-03-24 10:11:09      1      5.19     -1.42      2.48     -4.34    119.86    -56.62    -99999    -99999    -99999 
2021-03-24 10:11:10      1      5.17     -1.45      2.46     -4.31    120.50    -56.51    -99999    -99999    -99999 
2021-03-24 10:11:11      1      5.21     -1.43      2.51     -4.33    119.61    -56.32    -99999    -99999    -99999 
2021-03-24 10:11:12      1      5.17     -1.41      2.48     -4.30    119.66    -56.45    -99999    -99999    -99999 
2021-03-24 10:11:13      1      5.19     -1.42      2.52     -4.31    119.47    -56.13    -99999    -99999    -99999 
2021-03-24 10:11:14      1      5.18     -1.40      2.53     -4.29    118.97    -56.01    -99999    -99999    -99999 
2021-03-24 10:11:15      1      5.21     -1.41      2.50     -4.35    119.49    -56.52    -99999    -99999    -99999 
2021-03-24 10:11:16      1      5.22     -1.41      2.51     -4.35    119.38    -56.52    -99999    -99999    -99999 
2021-03-24 10:11:17      1      5.20     -1.41      2.50     -4.33    119.38    -56.47    -99999    -99999    -99999 
2021-03-24 10:11:18      1      5.23     -1.33      2.55     -4.36    117.62    -56.59    -99999    -99999    -99999 
2021-03-24 10:11:19      1      5.19     -1.30      2.48     -4.37    117.56    -57.35    -99999    -99999    -99999 
2021-03-24 10:11:20      1      5.17     -1.29      2.48     -4.35    117.57    -57.32      3.64    418.10     71433 
2021-03-24 10:11:21      1      5.19     -1.32      2.47     -4.37    118.13    -57.35    -99999    -99999    -99999 
2021-03-24 10:11:22      1      5.23     -1.35      2.50     -4.39    118.32    -57.12    -99999    -99999    -99999 
2021-03-24 10:11:23      1      5.26     -1.32      2.53     -4.41    117.62    -57.10    -99999    -99999    -99999 
2021-03-24 10:11:24      1      5.25     -1.34      2.55     -4.38    117.69    -56.66    -99999    -99999    -99999 
2021-03-24 10:11:25      1      5.19     -1.28      2.49     -4.37    117.09    -57.34    -99999    -99999    -99999 
2021-03-24 10:11:26      1      5.17     -1.30      2.49     -4.34    117.55    -57.08    -99999    -99999    -99999 
2021-03-24 10:11:27      1      5.21     -1.35      2.48     -4.38    118.53    -57.21    -99999    -99999    -99999 
2021-03-24 10:11:28      1      5.16     -1.21      2.49     -4.35    115.88    -57.48    -99999    -99999    -99999 
2021-03-24 10:11:29      1      5.13     -1.19      2.44     -4.35    115.99    -58.07    -99999    -99999    -99999 
2021-03-24 10:11:30      1      5.15     -1.17      2.49     -4.35    115.14    -57.75    -99999    -99999    -99999 
2021-03-24 10:11:31      1      5.16     -1.21      2.48     -4.36    116.03    -57.64    -99999    -99999    -99999 
2021-03-24 10:11:32      1      5.16     -1.20      2.49     -4.36    115.66    -57.67    -99999    -99999    -99999 
2021-03-24 10:11:33      1      5.19     -1.12      2.52     -4.39    113.99    -57.82    -99999    -99999    -99999 
2021-03-24 10:11:34      1      5.18     -1.16      2.52     -4.37    114.72    -57.57    -99999    -99999    -99999 
2021-03-24 10:11:35      1      5.15     -1.19      2.48     -4.35    115.65    -57.71    -99999    -99999    -99999 
2021-03-24 10:11:36      1      5.13     -1.17      2.47     -4.35    115.28    -57.90    -99999    -99999    -99999 
2021-03-24 10:11:37      1      5.16     -1.18      2.45     -4.38    115.83    -58.20    -99999    -99999    -99999 
2021-03-24 10:11:38      1      5.13     -1.21      2.44     -4.34    116.40    -57.84    -99999    -99999    -99999 
2021-03-24 10:11:39      1      5.12     -1.21      2.44     -4.33    116.45    -57.82    -99999    -99999    -99999 
2021-03-24 10:11:40      1      5.09     -1.20      2.44     -4.30    116.27    -57.68      4.05    418.70     79100 
2021-03-24 10:11:41      1      5.14     -1.22      2.46     -4.34    116.31    -57.72    -99999    -99999    -99999 
2021-03-24 10:11:42      1      5.13     -1.20      2.45     -4.35    116.07    -57.86    -99999    -99999    -99999 
2021-03-24 10:11:43      1      5.10     -1.24      2.41     -4.32    117.30    -57.85    -99999    -99999    -99999 
2021-03-24 10:11:44      1      5.11     -1.18      2.45     -4.32    115.58    -57.82    -99999    -99999    -99999 
2021-03-24 10:11:45      1      5.12     -1.18      2.42     -4.35    115.96    -58.19    -99999    -99999    -99999 
2021-03-24 10:11:46      1      5.10     -1.23      2.42     -4.32    116.98    -57.92    -99999    -99999    -99999 
2021-03-24 10:11:47      1      5.09     -1.24      2.41     -4.31    117.32    -57.83    -99999    -99999    -99999 
2021-03-24 10:11:48      1      5.12     -1.20      2.43     -4.35    116.21    -58.10    -99999    -99999    -99999 
2021-03-24 10:11:49      1      5.10     -1.19      2.41     -4.34    116.24    -58.25    -99999    -99999    -99999 
2021-03-24 10:11:50      1      5.14     -1.19      2.44     -4.37    116.03    -58.15    -99999    -99999    -99999 
2021-03-24 10:11:51      1      5.15     -1.18      2.44     -4.38    115.91    -58.26    -99999    -99999    -99999 
2021-03-24 10:11:52      1      5.14     -1.18      2.46     -4.36    115.59    -57.95    -99999    -99999    -99999 
2021-03-24 10:11:53      1      5.10     -1.17      2.40     -4.34    115.89    -58.40    -99999    -99999    -99999 
2021-03-24 10:11:54      1      5.07     -1.13      2.37     -4.33    115.42    -58.83    -99999    -99999    -99999 
2021-03-24 10:11:55      1      5.10     -1.14      2.45     -4.32    114.82    -57.96    -99999    -99999    -99999 
2021-03-24 10:11:56      1      5.13     -1.06      2.42     -4.40    113.72    -59.00    -99999    -99999    -99999 
2021-03-24 10:11:57      1      5.14     -1.07      2.45     -4.39    113.58    -58.62    -99999    -99999    -99999 
2021-03-24 10:11:58      1      5.11     -1.11      2.43     -4.35    114.47    -58.44    -99999    -99999    -99999 
2021-03-24 10:11:59      1      5.13     -1.15      2.45     -4.36    115.07    -58.19    -99999    -99999    -99999 
2021-03-24 10:12:00      1      5.11     -1.14      2.48     -4.33    114.68    -57.83      3.74    418.40     75428 
2021-03-24 10:12:01      1      5.15     -1.16      2.49     -4.36    115.03    -57.71    -99999    -99999    -99999 
2021-03-24 10:12:02      1      5.20     -1.22      2.47     -4.41    116.27    -57.98    -99999    -99999    -99999 
2021-03-24 10:12:03      1      5.19     -1.18      2.54     -4.37    114.93    -57.38    -99999    -99999    -99999 
2021-03-24 10:12:04      1      5.21     -1.16      2.60     -4.37    114.11    -56.87    -99999    -99999    -99999 
2021-03-24 10:12:05      1      5.19     -1.18      2.60     -4.34    114.40    -56.64    -99999    -99999    -99999 
2021-03-24 10:12:06      1      5.20     -1.19      2.62     -4.34    114.52    -56.46    -99999    -99999    -99999 
2021-03-24 10:12:07      1      5.21     -1.26      2.57     -4.35    116.06    -56.70    -99999    -99999    -99999 
2021-03-24 10:12:08      1      5.18     -1.23      2.49     -4.37    116.27    -57.54    -99999    -99999    -99999 
2021-03-24 10:12:09      1      5.19     -1.25      2.49     -4.38    116.57    -57.53    -99999    -99999    -99999 
2021-03-24 10:12:10      1      5.21     -1.24      2.48     -4.41    116.47    -57.85    -99999    -99999    -99999 
2021-03-24 10:12:11      1      5.19     -1.15      2.51     -4.40    114.58    -57.92    -99999    -99999    -99999 
2021-03-24 10:12:12      1      5.21     -1.17      2.52     -4.40    114.78    -57.71    -99999    -99999    -99999 
2021-03-24 10:12:13      1      5.20     -1.14      2.55     -4.39    114.06    -57.49    -99999    -99999    -99999 
2021-03-24 10:12:14      1      5.22     -1.12      2.54     -4.42    113.76    -57.81    -99999    -99999    -99999 
2021-03-24 10:12:15      1      5.17     -1.15      2.54     -4.36    114.35    -57.44    -99999    -99999    -99999 
2021-03-24 10:12:16      1      5.13     -1.11      2.42     -4.39    114.55    -58.72    -99999    -99999    -99999 
2021-03-24 10:12:17      1      5.19     -1.14      2.48     -4.41    114.71    -58.27    -99999    -99999    -99999 
2021-03-24 10:12:18      1      5.13     -1.05      2.44     -4.38    113.24    -58.76    -99999    -99999    -99999 
2021-03-24 10:12:19      1      5.12     -1.09      2.42     -4.37    114.34    -58.75    -99999    -99999    -99999 
2021-03-24 10:12:20      1      5.11     -1.14      2.45     -4.34    114.85    -58.06      3.69    418.60     78413 
2021-03-24 10:12:21      1      5.16     -1.12      2.50     -4.37    114.12    -57.92    -99999    -99999    -99999 
2021-03-24 10:12:22      1      5.15     -1.11      2.49     -4.36    113.98    -58.00    -99999    -99999    -99999 
2021-03-24 10:12:23      1      5.09     -1.14      2.41     -4.33    115.23    -58.36    -99999    -99999    -99999 
2021-03-24 10:12:24      1      5.09     -1.16      2.42     -4.33    115.55    -58.24    -99999    -99999    -99999 
2021-03-24 10:12:25      1      5.06     -1.14      2.41     -4.30    115.31    -58.20    -99999    -99999    -99999 
2021-03-24 10:12:26      1      5.10     -1.13      2.45     -4.33    114.84    -58.05    -99999    -99999    -99999 
2021-03-24 10:12:27      1      5.12     -1.14      2.46     -4.35    114.88    -58.06    -99999    -99999    -99999 
2021-03-24 10:12:28      1      5.16     -1.13      2.51     -4.37    114.29    -57.82    -99999    -99999    -99999 
2021-03-24 10:12:29      1      5.16     -1.15      2.49     -4.37    114.85    -57.86    -99999    -99999    -99999 
2021-03-24 10:12:30      1      5.14     -1.15      2.55     -4.31    114.33    -56.99    -99999    -99999    -99999 
2021-03-24 10:12:31      1      5.19     -1.18      2.54     -4.36    115.03    -57.31    -99999    -99999    -99999 
2021-03-24 10:12:32      1      5.17     -1.17      2.49     -4.38    115.16    -57.85    -99999    -99999    -99999 
2021-03-24 10:12:33      1      5.17     -1.16      2.47     -4.39    115.06    -58.11    -99999    -99999    -99999 
2021-03-24 10:12:34      1      5.17     -1.18      2.47     -4.39    115.54    -58.02    -99999    -99999    -99999 
2021-03-24 10:12:35      1      5.16     -1.18      2.48     -4.37    115.55    -57.84    -99999    -99999    -99999 
2021-03-24 10:12:36      1      5.22     -1.18      2.55     -4.40    114.75    -57.41    -99999    -99999    -99999 
2021-03-24 10:12:37      1      5.18     -1.13      2.54     -4.37    113.91    -57.51    -99999    -99999    -99999 
2021-03-24 10:12:38      1      5.20     -1.17      2.54     -4.38    114.68    -57.49    -99999    -99999    -99999 
2021-03-24 10:12:39      1      5.18     -1.17      2.52     -4.37    114.89    -57.52    -99999    -99999    -99999 
2021-03-24 10:12:40      1      5.19     -1.21      2.52     -4.37    115.69    -57.35      3.45    417.50     68831 
2021-03-24 10:12:41      1      5.19     -1.22      2.54     -4.35    115.55    -57.06    -99999    -99999    -99999 
2021-03-24 10:12:42      1      5.12     -1.22      2.54     -4.28    115.61    -56.72    -99999    -99999    -99999 
2021-03-24 10:12:43      1      5.18     -1.21      2.50     -4.36    115.92    -57.51    -99999    -99999    -99999 
2021-03-24 10:12:44      1      5.21     -1.22      2.56     -4.37    115.48    -57.01    -99999    -99999    -99999 
2021-03-24 10:12:45      1      5.24     -1.25      2.60     -4.38    115.72    -56.61    -99999    -99999    -99999 
2021-03-24 10:12:46      1      5.19     -1.22      2.57     -4.34    115.34    -56.80    -99999    -99999    -99999 
2021-03-24 10:12:47      1      5.19     -1.22      2.58     -4.33    115.35    -56.62    -99999    -99999    -99999 
2021-03-24 10:12:48      1      5.21     -1.24      2.63     -4.32    115.28    -55.98    -99999    -99999    -99999 
2021-03-24 10:12:49      1      5.20     -1.19      2.55     -4.37    115.06    -57.20    -99999    -99999    -99999 
2021-03-24 10:12:50      1      5.17     -1.18      2.54     -4.35    114.96    -57.15    -99999    -99999    -99999 
2021-03-24 10:12:51      1      5.16     -1.18      2.53     -4.34    114.99    -57.22    -99999    -99999    -99999 
2021-03-24 10:12:52      1      5.15     -1.20      2.59     -4.28    114.82    -56.30    -99999    -99999    -99999 
2021-03-24 10:12:53      1      5.18     -1.21      2.60     -4.31    115.01    -56.38    -99999    -99999    -99999 
2021-03-24 10:12:54      1      5.19     -1.22      2.57     -4.33    115.41    -56.65    -99999    -99999    -99999 
2021-03-24 10:12:55      1      5.17     -1.20      2.57     -4.33    114.97    -56.79    -99999    -99999    -99999 
2021-03-24 10:12:56      1      5.14     -1.19      2.54     -4.31    115.01    -56.91    -99999    -99999    -99999 
2021-03-24 10:12:57      1      5.13     -1.21      2.48     -4.33    116.00    -57.43    -99999    -99999    -99999 
2021-03-24 10:12:58      1      5.17     -1.19      2.53     -4.35    115.20    -57.22    -99999    -99999    -99999 
2021-03-24 10:12:59      1      5.15     -1.23      2.51     -4.32    116.00    -57.07    -99999    -99999    -99999 
2021-03-24 10:13:00      1      5.12     -1.21      2.50     -4.31    115.79    -57.24      3.43    418.40     75378 
2021-03-24 10:13:01      1      5.16     -1.20      2.54     -4.32    115.21    -56.98    -99999    -99999    -99999 
2021-03-24 10:13:02      1      5.18     -1.19      2.57     -4.34    114.90    -56.86    -99999    -99999    -99999 
2021-03-24 10:13:03      1      5.17     -1.25      2.55     -4.31    116.09    -56.66    -99999    -99999    -99999 
2021-03-24 10:13:04      1      5.15     -1.19      2.53     -4.32    115.19    -57.02    -99999    -99999    -99999 
2021-03-24 10:13:05      1      5.19     -1.17      2.52     -4.38    115.00    -57.60    -99999    -99999    -99999 
2021-03-24 10:13:06      1      5.17     -1.15      2.50     -4.37    114.77    -57.79    -99999    -99999    -99999 
2021-03-24 10:13:07      1      5.15     -1.15      2.45     -4.39    115.21    -58.33    -99999    -99999    -99999 
2021-03-24 10:13:08      1      5.17     -1.19      2.55     -4.33    115.01    -56.97    -99999    -99999    -99999 
2021-03-24 10:13:09      1      5.17     -1.17      2.56     -4.34    114.53    -56.97    -99999    -99999    -99999 
2021-03-24 10:13:10      1      5.18     -1.19      2.57     -4.34    114.82    -56.88    -99999    -99999    -99999 
2021-03-24 10:13:11      1      5.17     -1.16      2.56     -4.33    114.37    -57.03    -99999    -99999    -99999 
2021-03-24 10:13:12      1      5.16     -1.20      2.55     -4.31    115.22    -56.81    -99999    -99999    -99999 
2021-03-24 10:13:13      1      5.18     -1.16      2.59     -4.33    114.06    -56.77    -99999    -99999    -99999 
2021-03-24 10:13:14      1      5.18     -1.22      2.55     -4.34    115.57    -56.89    -99999    -99999    -99999 
2021-03-24 10:13:15      1      5.18     -1.22      2.52     -4.35    115.77    -57.24    -99999    -99999    -99999 
2021-03-24 10:13:16      1      5.19     -1.18      2.56     -4.35    114.67    -57.06    -99999    -99999    -99999 
2021-03-24 10:13:17      1      5.18     -1.22      2.53     -4.35    115.81    -57.16    -99999    -99999    -99999 
2021-03-24 10:13:18      1      5.20     -1.19      2.62     -4.33    114.39    -56.47    -99999    -99999    -99999 
2021-03-24 10:13:19      1      5.22     -1.21      2.58     -4.37    115.09    -56.93    -99999    -99999    -99999 
2021-03-24 10:13:20      1      5.21     -1.15      2.59     -4.37    113.85    -57.01      3.28    417.00     68413 
2021-03-24 10:13:21      1      5.21     -1.18      2.59     -4.36    114.55    -56.84    -99999    -99999    -99999 
2021-03-24 10:13:22      1      5.19     -1.17      2.58     -4.35    114.48    -56.92    -99999    -99999    -99999 
2021-03-24 10:13:23      1      5.17     -1.15      2.58     -4.32    113.99    -56.84    -99999    -99999    -99999 
2021-03-24 10:13:24      1      5.14     -1.13      2.57     -4.31    113.79    -56.95    -99999    -99999    -99999 
2021-03-24 10:13:25      1      5.15     -1.17      2.60     -4.29    114.30    -56.41    -99999    -99999    -99999 
2021-03-24 10:13:26      1      5.18     -1.20      2.64     -4.29    114.47    -55.93    -99999    -99999    -99999 
2021-03-24 10:13:27      1      5.16     -1.23      2.59     -4.29    115.30    -56.22    -99999    -99999    -99999 
2021-03-24 10:13:28      1      5.19     -1.21      2.60     -4.33    114.92    -56.52    -99999    -99999    -99999 
2021-03-24 10:13:29      1      5.20     -1.21      2.57     -4.35    115.26    -56.80    -99999    -99999    -99999 
2021-03-24 10:13:30      1      5.17     -1.24      2.57     -4.32    115.69    -56.58    -99999    -99999    -99999 
2021-03-24 10:13:31      1      5.15     -1.19      2.55     -4.31    115.01    -56.86    -99999    -99999    -99999 
2021-03-24 10:13:32      1      5.15     -1.15      2.55     -4.32    114.28    -57.06    -99999    -99999    -99999 
2021-03-24 10:13:33      1      5.19     -1.23      2.56     -4.34    115.64    -56.75    -99999    -99999    -99999 
2021-03-24 10:13:34      1      5.22     -1.25      2.64     -4.32    115.30    -55.90    -99999    -99999    -99999 
2021-03-24 10:13:35      1      5.20     -1.20      2.67     -4.30    114.24    -55.80    -99999    -99999    -99999 
2021-03-24 10:13:36      1      5.20     -1.23      2.67     -4.29    114.83    -55.55    -99999    -99999    -99999 
2021-03-24 10:13:37      1      5.20     -1.21      2.66     -4.30    114.49    -55.76    -99999    -99999    -99999 
2021-03-24 10:13:38      1      5.21     -1.22      2.65     -4.31    114.78    -55.94    -99999    -99999    -99999 
2021-03-24 10:13:39      1      5.22     -1.27      2.66     -4.31    115.58    -55.64    -99999    -99999    -99999 
2021-03-24 10:13:40      1      5.19     -1.28      2.65     -4.27    115.75    -55.46      3.56    418.30     77348 
2021-03-24 10:13:41      1      5.16     -1.22      2.65     -4.26    114.66    -55.62    -99999    -99999    -99999 
2021-03-24 10:13:42      1      5.19     -1.15      2.63     -4.32    113.52    -56.39    -99999    -99999    -99999 
2021-03-24 10:13:43      1      5.21     -1.14      2.60     -4.37    113.71    -57.01    -99999    -99999    -99999 
2021-03-24 10:13:44      1      5.20     -1.17      2.62     -4.34    114.00    -56.56    -99999    -99999    -99999 
2021-03-24 10:13:45      1      5.21     -1.19      2.60     -4.36    114.60    -56.73    -99999    -99999    -99999 
2021-03-24 10:13:46      1      5.18     -1.32      2.69     -4.23    116.04    -54.68    -99999    -99999    -99999 
2021-03-24 10:13:47      1      5.21     -1.30      2.72     -4.24    115.56    -54.63    -99999    -99999    -99999 
2021-03-24 10:13:48      1      5.18     -1.17      2.59     -4.34    114.23    -56.77    -99999    -99999    -99999 
2021-03-24 10:13:49      1      5.19     -1.22      2.62     -4.31    114.89    -56.16    -99999    -99999    -99999 
2021-03-24 10:13:50      1      5.20     -1.21      2.65     -4.31    114.62    -55.94    -99999    -99999    -99999 
2021-03-24 10:13:51      1      5.16     -1.16      2.54     -4.35    114.60    -57.29    -99999    -99999    -99999 
2021-03-24 10:13:52      1      5.16     -1.16      2.60     -4.30    114.09    -56.47    -99999    -99999    -99999 
2021-03-24 10:13:53      1      5.15     -1.19      2.56     -4.31    114.83    -56.79    -99999    -99999    -99999 
2021-03-24 10:13:54      1      5.14     -1.09      2.56     -4.32    112.94    -57.17    -99999    -99999    -99999 
2021-03-24 10:13:55      1      5.13     -1.14      2.48     -4.34    114.66    -57.82    -99999    -99999    -99999 
2021-03-24 10:13:56      1      5.16     -1.12      2.50     -4.37    114.17    -57.95    -99999    -99999    -99999 
2021-03-24 10:13:57      1      5.17     -1.17      2.46     -4.40    115.45    -58.21    -99999    -99999    -99999 
2021-03-24 10:13:58      1      5.19     -1.09      2.49     -4.42    113.61    -58.45    -99999    -99999    -99999 
2021-03-24 10:13:59      1      5.13     -1.09      2.43     -4.39    114.27    -58.74    -99999    -99999    -99999 
2021-03-24 10:14:00      1      5.11     -1.10      2.38     -4.39    114.89    -59.17      3.62    417.60     71801 
2021-03-24 10:14:01      1      5.11     -1.10      2.39     -4.38    114.71    -59.00    -99999    -99999    -99999 
2021-03-24 10:14:02      1      5.08     -1.12      2.36     -4.36    115.27    -59.04    -99999    -99999    -99999 
2021-03-24 10:14:03      1      5.10     -1.15      2.35     -4.38    115.97    -59.15    -99999    -99999    -99999 
2021-03-24 10:14:04      1      5.15     -1.15      2.39     -4.41    115.63    -59.00    -99999    -99999    -99999 
2021-03-24 10:14:05      1      5.15     -1.14      2.40     -4.41    115.43    -58.93    -99999    -99999    -99999 
2021-03-24 10:14:06      1      5.16     -1.16      2.39     -4.42    116.00    -59.01    -99999    -99999    -99999 
2021-03-24 10:14:07      1      5.17     -1.09      2.43     -4.43    114.08    -59.02    -99999    -99999    -99999 
2021-03-24 10:14:08      1      5.17     -1.12      2.41     -4.44    114.94    -59.10    -99999    -99999    -99999 
2021-03-24 10:14:09      1      5.13     -1.12      2.36     -4.42    115.47    -59.44    -99999    -99999    -99999 
